ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Month
12329211,JE185844,04/01/2021 01:15:00 AM,059XX S WASHTENAW AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,0,0,824,8.0,16.0,66.0,03,1159393.0,1865111.0,2021,04/08/2021 05:05:01 PM,41.785582649,-87.69113457200001,"(41.785582649, -87.691134572)",04
12330445,JE186225,04/01/2021 01:17:00 PM,002XX W 22ND PL,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL / MOTEL,0,0,914,9.0,25.0,34.0,14,1175079.0,1889496.0,2021,04/08/2021 05:05:01 PM,41.852161388,-87.63289369700001,"(41.852161388, -87.632893697)",04
12329845,JE185846,04/01/2021 01:20:00 AM,077XX S MUSKEGON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,421,4.0,7.0,43.0,08B,1196473.0,1853998.0,2021,04/08/2021 05:05:01 PM,41.754247423,-87.555552419,"(41.754247423, -87.555552419)",04
12330104,JE186230,04/01/2021 01:20:00 PM,082XX S HALSTED ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,0,1,622,6.0,21.0,71.0,26,1172406.0,1850209.0,2021,04/08/2021 05:05:01 PM,41.744413123,-87.643860835,"(41.744413123, -87.643860835)",04
12329210,JE185838,04/01/2021 01:23:00 AM,042XX W 25TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,0,0,1013,10.0,22.0,30.0,14,1148668.0,1887053.0,2021,04/08/2021 05:05:01 PM,41.846007752,-87.729892924,"(41.846007752, -87.729892924)",04
12336996,JE195443,04/01/2021 01:29:00 PM,019XX S WABASH AVE,0820,THEFT,$500 AND UNDER,APARTMENT,0,0,131,1.0,3.0,33.0,06,1177062.0,1890950.0,2021,04/13/2021 05:20:07 PM,41.856106646,-87.625571623,"(41.856106646, -87.625571623)",04
12329664,JE186421,04/01/2021 01:30:00 AM,022XX N MASON AVE,0810,THEFT,OVER $500,STREET,0,0,2515,25.0,36.0,19.0,06,1136363.0,1914298.0,2021,04/08/2021 05:05:01 PM,41.921000052,-87.774400865,"(41.921000052, -87.774400865)",04
12329181,JE185858,04/01/2021 01:30:00 AM,037XX W DIVERSEY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,1,2524,25.0,31.0,22.0,04A,1150808.0,1918355.0,2021,04/08/2021 05:05:01 PM,41.931862192,-87.72121974,"(41.931862192, -87.72121974)",04
12336028,JE185842,04/01/2021 01:30:00 AM,120XX S WALLACE ST,0560,ASSAULT,SIMPLE,APARTMENT,0,0,523,5.0,34.0,53.0,08A,1174478.0,1825082.0,2021,04/13/2021 05:20:07 PM,41.675415205,-87.63701331899999,"(41.675415205, -87.637013319)",04
12329896,JE186428,04/01/2021 01:30:00 PM,019XX S KEDZIE AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,0,1,1022,10.0,24.0,29.0,20,1155337.0,1890219.0,2021,04/30/2021 04:48:04 PM,41.854564424,-87.705333044,"(41.854564424, -87.705333044)",04
12330370,JE187383,04/01/2021 01:30:00 PM,062XX S KILPATRICK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,813,8.0,13.0,64.0,14,1146115.0,1862762.0,2021,04/08/2021 05:05:01 PM,41.779398437,-87.739877981,"(41.779398437, -87.739877981)",04
12347052,JE207460,04/01/2021 01:30:00 PM,048XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,0,0,2522,25.0,31.0,19.0,06,1143780.0,1915524.0,2021,04/27/2021 04:48:52 PM,41.924228431,-87.747117979,"(41.924228431, -87.747117979)",04
12374080,JE186289,04/01/2021 01:30:00 PM,005XX W 18TH ST,2022,NARCOTICS,POSSESS - COCAINE,FEDERAL BUILDING,1,0,1235,12.0,25.0,31.0,18,,,2021,03/05/2022 03:48:49 PM,,,,04
12374081,JE186288,04/01/2021 01:30:00 PM,005XX W 18TH ST,2022,NARCOTICS,POSSESS - COCAINE,FEDERAL BUILDING,1,0,1235,12.0,25.0,31.0,18,,,2021,03/05/2022 03:48:49 PM,,,,04
12376085,JE186265,04/01/2021 01:32:00 PM,009XX N LAVERGNE AVE,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,1,0,1531,15.0,37.0,25.0,18,,,2021,03/05/2022 03:48:49 PM,,,,04
12329478,JE186144,04/01/2021 01:33:00 AM,052XX W MONTANA ST,0460,BATTERY,SIMPLE,STREET,0,0,2515,25.0,31.0,19.0,08B,1141103.0,1915805.0,2021,04/15/2021 05:31:06 PM,41.925049322,-87.75694756600001,"(41.925049322, -87.756947566)",04
12330011,JE186295,04/01/2021 01:33:00 PM,006XX N CICERO AVE,0460,BATTERY,SIMPLE,STREET,0,0,1532,15.0,37.0,25.0,08B,1144238.0,1903995.0,2021,04/08/2021 05:05:01 PM,41.89258301,-87.745725283,"(41.89258301, -87.745725283)",04
12329174,JE185839,04/01/2021 01:34:00 AM,065XX S HERMITAGE AVE,0810,THEFT,OVER $500,STREET,0,0,725,7.0,15.0,67.0,06,1165792.0,1861376.0,2021,04/08/2021 05:05:01 PM,41.77519978,-87.66777878100001,"(41.77519978, -87.667778781)",04
12329219,JE185865,04/01/2021 01:35:00 AM,020XX N BURLING ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,SCHOOL - PRIVATE GROUNDS,1,0,1812,18.0,43.0,7.0,26,1170958.0,1913572.0,2021,04/08/2021 05:05:01 PM,41.918318778,-87.647312396,"(41.918318778, -87.647312396)",04
12656512,JF189924,04/01/2021 01:35:00 PM,080XX S RICHMOND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,0,0,835,8.0,18.0,70.0,11,,,2021,03/30/2022 04:53:38 PM,,,,04
12329199,JE185867,04/01/2021 01:40:00 AM,059XX W MIDWAY PARK,0650,BURGLARY,HOME INVASION,APARTMENT,0,0,1512,15.0,29.0,25.0,05,1136716.0,1902628.0,2021,04/08/2021 05:05:01 PM,41.888969821,-87.773383736,"(41.888969821, -87.773383736)",04
12329578,JE186278,04/01/2021 01:40:00 PM,037XX W CHICAGO AVE,0460,BATTERY,SIMPLE,GAS STATION,1,0,1112,11.0,27.0,23.0,08B,1151088.0,1905077.0,2021,04/08/2021 05:05:01 PM,41.895420644,-87.720539406,"(41.895420644, -87.720539406)",04
12329162,JE185860,04/01/2021 01:41:00 AM,082XX S DREXEL AVE,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,1,0,631,6.0,8.0,44.0,26,1183666.0,1850650.0,2021,04/08/2021 05:05:01 PM,41.745368292,-87.602589491,"(41.745368292, -87.602589491)",04
12330020,JE186509,04/01/2021 01:42:00 PM,001XX E 95TH ST,0810,THEFT,OVER $500,SIDEWALK,0,0,634,6.0,9.0,49.0,06,1178956.0,1842018.0,2021,04/08/2021 05:05:01 PM,41.721789488,-87.62010970200001,"(41.721789488, -87.620109702)",04
12376086,JE186252,04/01/2021 01:44:00 PM,040XX W WASHINGTON BLVD,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VACANT LOT / LAND,1,0,1115,11.0,28.0,26.0,18,,,2021,03/05/2022 03:48:49 PM,,,,04
12329224,JE185861,04/01/2021 01:45:00 AM,088XX S UNION AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,1,0,2223,22.0,21.0,71.0,14,1173184.0,1846379.0,2021,04/08/2021 05:05:01 PM,41.733885954,-87.64112303600001,"(41.733885954, -87.641123036)",04
12329147,JE185852,04/01/2021 01:45:00 AM,115XX S PERRY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,522,5.0,34.0,53.0,14,1177648.0,1828371.0,2021,04/08/2021 05:05:01 PM,41.684369838,-87.625311613,"(41.684369838, -87.625311613)",04
12329178,JE185864,04/01/2021 01:47:00 AM,005XX N LECLAIRE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,1532,15.0,37.0,25.0,08B,1142268.0,1903126.0,2021,04/08/2021 05:05:01 PM,41.890235164,-87.752981976,"(41.890235164, -87.752981976)",04
12329581,JE186280,04/01/2021 01:48:00 PM,051XX W NORTH AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,2533,25.0,37.0,25.0,08A,1141672.0,1910146.0,2021,04/08/2021 05:05:01 PM,41.909509901,-87.754996996,"(41.909509901, -87.754996996)",04
12329530,JE186279,04/01/2021 01:50:00 PM,006XX S CENTRAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,HOSPITAL BUILDING / GROUNDS,0,0,1522,15.0,29.0,25.0,14,1139153.0,1896560.0,2021,04/08/2021 05:05:01 PM,41.872274452,-87.76458166399999,"(41.872274452, -87.764581664)",04
12349890,JE210928,04/01/2021 01:51:00 PM,007XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,0,1833,18.0,2.0,8.0,06,1177294.0,1905494.0,2021,06/01/2021 04:59:40 PM,41.896010965,-87.624279065,"(41.896010965, -87.624279065)",04
12330096,JE186283,04/01/2021 01:55:00 PM,068XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,BARBERSHOP,0,0,725,7.0,16.0,67.0,08A,1166850.0,1859459.0,2021,04/08/2021 05:05:01 PM,41.769916749,-87.66395497799999,"(41.769916749, -87.663954978)",04
12330080,JE186275,04/01/2021 01:55:00 PM,006XX W ROSCOE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,1,1925,19.0,44.0,6.0,14,1171160.0,1922810.0,2021,04/08/2021 05:05:01 PM,41.943663818000005,-87.646298264,"(41.943663818, -87.646298264)",04
12330354,JE187288,04/01/2021 01:58:00 PM,003XX S STATE ST,0460,BATTERY,SIMPLE,CTA STATION,0,0,113,1.0,4.0,32.0,08B,1176426.0,1898874.0,2021,04/08/2021 05:05:01 PM,41.877864969,-87.62766695399999,"(41.877864969, -87.627666954)",04
12329187,JE185856,04/01/2021 02:00:00 AM,073XX S JEFFERY BLVD,031A,ROBBERY,ARMED - HANDGUN,STREET,0,0,333,3.0,5.0,43.0,03,1190808.0,1856919.0,2021,04/08/2021 05:05:01 PM,41.762401555,-87.57621822700001,"(41.762401555, -87.576218227)",04
12342234,JE201561,04/01/2021 02:00:00 AM,041XX W 19TH ST,0890,THEFT,FROM BUILDING,RESIDENCE,0,0,1012,10.0,24.0,29.0,06,1149052.0,1890325.0,2021,04/20/2021 04:47:09 PM,41.854979122,-87.72839906700001,"(41.854979122, -87.728399067)",04
12332304,JE189803,04/01/2021 02:00:00 AM,016XX N MELVINA AVE,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,APARTMENT,0,0,2513,25.0,29.0,25.0,02,1134830.0,1910221.0,2021,04/08/2021 05:05:01 PM,41.909839552,-87.780130176,"(41.909839552, -87.780130176)",04
12330049,JE185850,04/01/2021 02:00:00 AM,015XX W ROSCOE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,1922,19.0,44.0,6.0,14,1165262.0,1922651.0,2021,04/08/2021 05:05:01 PM,41.943355189,-87.66798095899999,"(41.943355189, -87.667980959)",04
12329225,JE185863,04/01/2021 02:00:00 AM,087XX S UNION AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,1,0,2223,22.0,21.0,71.0,15,1173170.0,1846855.0,2021,04/08/2021 05:05:01 PM,41.735192471,-87.641160301,"(41.735192471, -87.641160301)",04
12330469,JE187178,04/01/2021 02:00:00 PM,087XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,0,0,632,6.0,8.0,44.0,06,1183086.0,1847385.0,2021,04/08/2021 05:05:01 PM,41.736422269,-87.604815966,"(41.736422269, -87.604815966)",04
12357458,JE220205,04/01/2021 02:00:00 PM,004XX E 32ND ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,0,0,211,2.0,4.0,35.0,11,1179519.0,1883862.0,2021,05/07/2021 04:47:30 PM,41.836600771,-87.61677038,"(41.836600771, -87.61677038)",04
12330870,JE186300,04/01/2021 02:00:00 PM,025XX W DIVERSEY AVE,0560,ASSAULT,SIMPLE,STREET,0,0,1411,14.0,33.0,21.0,08A,1159125.0,1918520.0,2021,04/08/2021 05:05:01 PM,41.932147957,-87.690651386,"(41.932147957, -87.690651386)",04
12329617,JE186413,04/01/2021 02:00:00 PM,005XX W ROOSEVELT RD,1330,CRIMINAL TRESPASS,TO LAND,BANK,0,0,124,1.0,25.0,28.0,26,1173077.0,1894978.0,2021,04/08/2021 05:05:01 PM,41.86724898,-87.640079073,"(41.86724898, -87.640079073)",04
12330271,JE187252,04/01/2021 02:00:00 PM,028XX N LOTUS AVE,0890,THEFT,FROM BUILDING,RESIDENCE,0,0,2514,25.0,31.0,19.0,06,1139552.0,1918308.0,2021,04/08/2021 05:05:01 PM,41.931946287,-87.76258551,"(41.931946287, -87.76258551)",04
12330097,JE186291,04/01/2021 02:00:00 PM,0000X W 87TH ST,0560,ASSAULT,SIMPLE,RESTAURANT,0,0,632,6.0,21.0,44.0,08A,1177779.0,1847295.0,2021,04/08/2021 05:05:01 PM,41.736296927,-87.624261603,"(41.736296927, -87.624261603)",04
12333307,JE191018,04/01/2021 02:00:00 PM,034XX W ROOSEVELT RD,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,1021,10.0,24.0,29.0,06,1153720.0,1894499.0,2021,04/08/2021 05:05:01 PM,41.866341527,-87.71115430100001,"(41.866341527, -87.711154301)",04
12329607,JE186297,04/01/2021 02:00:00 PM,133XX S LANGLEY AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CHA APARTMENT,0,0,533,5.0,9.0,54.0,04B,1183346.0,1817043.0,2021,04/08/2021 05:05:01 PM,41.65315377,-87.60480364700001,"(41.65315377, -87.604803647)",04
12329640,JE186419,04/01/2021 02:00:00 PM,005XX N LAWNDALE AVE,0460,BATTERY,SIMPLE,RESIDENCE,0,0,1122,11.0,27.0,23.0,08B,1151625.0,1903341.0,2021,04/08/2021 05:05:01 PM,41.890646342,-87.718612801,"(41.890646342, -87.718612801)",04
12416817,JE293394,04/01/2021 02:00:00 PM,002XX E 51ST ST,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,SMALL RETAIL STORE,0,0,231,2.0,3.0,40.0,12,1178601.0,1871258.0,2021,08/09/2021 04:51:31 PM,41.802035326,-87.620522508,"(41.802035326, -87.620522508)",04
12364462,JE228856,04/01/2021 02:00:00 PM,058XX S SANGAMON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,0,0,712,7.0,16.0,68.0,11,1170978.0,1865975.0,2021,05/15/2021 04:59:10 PM,41.787708265,-87.648633332,"(41.787708265, -87.648633332)",04
12329556,JE186309,04/01/2021 02:00:00 PM,005XX W 61ST ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0,0,711,7.0,20.0,68.0,26,1173764.0,1864461.0,2021,04/08/2021 05:05:01 PM,41.783492347,-87.638463123,"(41.783492347, -87.638463123)",04
12329647,JE186345,04/01/2021 02:00:00 PM,080XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,0,631,6.0,8.0,44.0,08B,1184290.0,1851917.0,2021,04/08/2021 05:05:01 PM,41.748830508000005,-87.600263522,"(41.748830508, -87.600263522)",04
12335170,JE193351,04/01/2021 02:00:00 PM,022XX W CERMAK RD,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,0,0,1034,10.0,25.0,31.0,06,1161869.0,1889366.0,2021,04/10/2021 05:02:10 PM,41.852090109,-87.681381608,"(41.852090109, -87.681381608)",04
12329757,JE186408,04/01/2021 02:00:00 PM,091XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,1,0,633,6.0,8.0,44.0,08A,1183159.0,1844621.0,2021,04/08/2021 05:05:01 PM,41.728835841,-87.604634255,"(41.728835841, -87.604634255)",04
12335134,JE193284,04/01/2021 02:01:00 PM,006XX E 50TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,0,0,223,2.0,4.0,38.0,06,1181211.0,1871998.0,2021,04/10/2021 05:02:10 PM,41.804006154,-87.610927869,"(41.804006154, -87.610927869)",04
12329143,JE185853,04/01/2021 02:02:00 AM,012XX E 94TH ST,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,ALLEY,0,0,413,4.0,8.0,47.0,15,1186280.0,1842914.0,2021,04/08/2021 05:05:01 PM,41.724078573,-87.59325520799999,"(41.724078573, -87.593255208)",04
12330270,JE185974,04/01/2021 02:04:00 AM,033XX N HARLEM AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,0,0,1632,16.0,29.0,17.0,05,1127495.0,1921255.0,2021,04/08/2021 05:05:01 PM,41.940244918000005,-87.806827599,"(41.940244918, -87.806827599)",04
12329536,JE186269,04/01/2021 02:08:00 PM,042XX S ALBANY AVE,0820,THEFT,$500 AND UNDER,STREET,0,0,921,9.0,15.0,58.0,06,1156390.0,1876378.0,2021,04/08/2021 05:05:01 PM,41.81656186,-87.701841559,"(41.81656186, -87.701841559)",04
12329349,JE185944,04/01/2021 02:10:00 AM,054XX S SACRAMENTO AVE,0810,THEFT,OVER $500,STREET,0,0,923,9.0,14.0,63.0,06,1157302.0,1868459.0,2021,04/08/2021 05:05:01 PM,41.794812632,-87.698710597,"(41.794812632, -87.698710597)",04
12329660,JE186382,04/01/2021 02:10:00 PM,040XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,SIDEWALK,0,0,1624,16.0,45.0,15.0,08B,1143460.0,1926313.0,2021,04/08/2021 05:05:01 PM,41.95384046,-87.74802312899999,"(41.95384046, -87.748023129)",04
12329163,JE185854,04/01/2021 02:11:00 AM,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,212,2.0,4.0,35.0,08B,1180163.0,1881705.0,2021,04/08/2021 05:05:01 PM,41.830667041,-87.61447356,"(41.830667041, -87.61447356)",04
12374057,JE186281,04/01/2021 02:13:00 PM,008XX N LAMON AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VEHICLE NON-COMMERCIAL,1,0,1531,15.0,37.0,25.0,18,,,2021,03/05/2022 03:48:49 PM,,,,04
12332574,JE186410,04/01/2021 02:15:00 PM,083XX S STEWART AVE,0460,BATTERY,SIMPLE,DEPARTMENT STORE,0,0,622,6.0,21.0,44.0,08B,1175078.0,1849610.0,2021,04/08/2021 05:05:01 PM,41.742710224,-87.63408818100001,"(41.742710224, -87.634088181)",04
12329596,JE186299,04/01/2021 02:20:00 PM,017XX E 69TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE,0,0,332,3.0,5.0,43.0,15,1188853.0,1859572.0,2021,04/08/2021 05:05:01 PM,41.769728607,-87.583298676,"(41.769728607, -87.583298676)",04
12329630,JE186450,04/01/2021 02:20:00 PM,003XX W ROOT ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0,1,925,9.0,3.0,37.0,26,1174664.0,1877434.0,2021,04/08/2021 05:05:01 PM,41.819071542,-87.634776879,"(41.819071542, -87.634776879)",04
12329191,JE185869,04/01/2021 02:28:00 AM,039XX W DIVERSEY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESTAURANT,1,0,2524,25.0,31.0,22.0,15,1149421.0,1918323.0,2021,04/08/2021 05:05:01 PM,41.931801441,-87.72631762799999,"(41.931801441, -87.726317628)",04
12330034,JE186861,04/01/2021 02:30:00 AM,075XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,624,6.0,6.0,69.0,08B,1181210.0,1855137.0,2021,04/08/2021 05:05:01 PM,41.757737992,-87.61145066700001,"(41.757737992, -87.611450667)",04
12330533,JE187581,04/01/2021 02:30:00 PM,072XX N BELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,2411,24.0,49.0,2.0,07,1160112.0,1947915.0,2021,04/08/2021 05:05:01 PM,42.01278884,-87.686208314,"(42.01278884, -87.686208314)",04
12357763,JE220566,04/01/2021 02:35:00 PM,012XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,1,0,1433,14.0,2.0,24.0,06,1168038.0,1910796.0,2021,05/07/2021 04:47:30 PM,41.910764867,-87.658120918,"(41.910764867, -87.658120918)",04
12329593,JE186304,04/01/2021 02:35:00 PM,076XX S KINGSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1,421,4.0,7.0,43.0,08B,1194521.0,1854723.0,2021,04/08/2021 05:05:01 PM,41.756285081,-87.56268192299999,"(41.756285081, -87.562681923)",04
12344124,JE203995,04/01/2021 02:36:00 AM,028XX N HALSTED ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,0,0,1933,19.0,44.0,6.0,26,1170437.0,1919283.0,2021,04/21/2021 04:49:40 PM,41.934001455,-87.64905912799999,"(41.934001455, -87.649059128)",04
12329759,JE186619,04/01/2021 02:36:00 PM,009XX N MICHIGAN AVE,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,0,0,1833,18.0,42.0,8.0,26,1177324.0,1906733.0,2021,04/08/2021 05:05:01 PM,41.899410159,-87.624131266,"(41.899410159, -87.624131266)",04
12329209,JE185872,04/01/2021 02:43:00 AM,025XX N CALIFORNIA AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,0,0,1414,14.0,35.0,22.0,05,1157283.0,1916612.0,2021,04/08/2021 05:05:01 PM,41.926949955,-87.69747250200001,"(41.926949955, -87.697472502)",04
12329205,JE185873,04/01/2021 02:45:00 AM,015XX S WABASH AVE,0460,BATTERY,SIMPLE,APARTMENT,0,0,131,1.0,3.0,33.0,08B,1177014.0,1892855.0,2021,04/08/2021 05:05:01 PM,41.861335178,-87.625690175,"(41.861335178, -87.625690175)",04
12329603,JE186368,04/01/2021 02:46:00 PM,011XX N KEDVALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,1111,11.0,37.0,23.0,14,1148507.0,1907289.0,2021,04/08/2021 05:05:01 PM,41.901540797,-87.72996174,"(41.901540797, -87.72996174)",04
12374156,JE186403,04/01/2021 02:47:00 PM,001XX N KEELER AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),ALLEY,1,0,1114,11.0,28.0,26.0,18,,,2021,03/12/2022 03:47:05 PM,,,,04
12329182,JE185870,04/01/2021 02:50:00 AM,053XX N ASHLAND AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,0,1,2012,20.0,40.0,77.0,26,1164703.0,1935403.0,2021,04/08/2021 05:05:01 PM,41.97835911,-87.66967255200001,"(41.97835911, -87.669672552)",04
12329638,JE186332,04/01/2021 02:50:00 PM,115XX S HALSTED ST,031A,ROBBERY,ARMED - HANDGUN,SMALL RETAIL STORE,0,0,524,5.0,34.0,53.0,03,1173050.0,1828446.0,2021,04/08/2021 05:05:01 PM,41.684678113,-87.642141296,"(41.684678113, -87.642141296)",04
12329614,JE186360,04/01/2021 02:50:00 PM,049XX N KENMORE AVE,0460,BATTERY,SIMPLE,APARTMENT,0,0,2024,20.0,48.0,3.0,08B,1168355.0,1933247.0,2021,04/08/2021 05:05:01 PM,41.972364558,-87.656304974,"(41.972364558, -87.656304974)",04
12329627,JE186352,04/01/2021 02:50:00 PM,053XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,233,2.0,5.0,41.0,08B,1182491.0,1869797.0,2021,04/08/2021 05:05:01 PM,41.797936811,-87.60630177700001,"(41.797936811, -87.606301777)",04
