ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Month
12234432,JD446811,12/01/2020 01:15:00 PM,023XX N MAPLEWOOD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,0,0,1431,14.0,1.0,22.0,11,1158929.0,1915349.0,2020,12/17/2020 03:44:58 PM,41.923450539,-87.691458895,"(41.923450539, -87.691458895)",12
12234517,JD446662,12/01/2020 01:18:00 PM,074XX S SOUTH SHORE DR,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,334,3.0,7.0,43.0,05,1195788.0,1856597.0,2020,12/17/2020 03:44:58 PM,41.761396234,-87.557976827,"(41.761396234, -87.557976827)",12
12234025,JD446257,12/01/2020 01:20:00 AM,049XX S KOSTNER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,815,8.0,14.0,57.0,08B,1147862.0,1871484.0,2020,12/17/2020 03:44:58 PM,41.803299716,-87.73324999399999,"(41.803299716, -87.733249994)",12
12233990,JD446259,12/01/2020 01:22:00 AM,018XX N KEYSTONE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,2534,25.0,35.0,20.0,14,1149091.0,1911982.0,2020,12/17/2020 03:44:58 PM,41.914407562,-87.727694914,"(41.914407562, -87.727694914)",12
12234029,JD446258,12/01/2020 01:22:00 AM,042XX W 59TH ST,0610,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,0,0,813,8.0,13.0,65.0,05,1149180.0,1865145.0,2020,12/17/2020 03:44:58 PM,41.785879174,-87.72857974200001,"(41.785879174, -87.728579742)",12
12234881,JD446620,12/01/2020 01:23:00 PM,007XX S CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,0,1,1522,15.0,29.0,25.0,08B,1139236.0,1895931.0,2020,12/17/2020 03:44:58 PM,41.870546882,-87.76429224,"(41.870546882, -87.76429224)",12
12233975,JD446260,12/01/2020 01:24:00 AM,097XX S COTTAGE GROVE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,0,0,511,5.0,8.0,50.0,15,1183297.0,1840450.0,2020,12/17/2020 03:44:58 PM,41.717386916,-87.604258136,"(41.717386916, -87.604258136)",12
12239610,JD446256,12/01/2020 01:25:00 AM,075XX S KINGSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,421,4.0,7.0,43.0,08B,1194505.0,1855384.0,2020,12/17/2020 03:44:58 PM,41.758099309,-87.562718859,"(41.758099309, -87.562718859)",12
12258392,JD474527,12/01/2020 01:30:00 AM,033XX W POTOMAC AVE,0820,THEFT,$500 AND UNDER,STREET,0,0,1422,14.0,26.0,23.0,06,1153905.0,1908453.0,2020,01/03/2021 03:47:59 PM,41.904629027,-87.71010311,"(41.904629027, -87.71010311)",12
12234003,JD446255,12/01/2020 01:30:00 AM,067XX S CLYDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,331,3.0,5.0,43.0,14,1191374.0,1860619.0,2020,12/17/2020 03:44:58 PM,41.772540956,-87.574024077,"(41.772540956, -87.574024077)",12
12261839,JE100329,12/01/2020 01:30:00 AM,010XX E 76TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,624,6.0,8.0,69.0,14,1184303.0,1854826.0,2020,01/08/2021 03:47:19 PM,41.756812796,-87.60012504299999,"(41.756812796, -87.600125043)",12
12234231,JD446500,12/01/2020 01:30:00 AM,044XX N LARAMIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1623,16.0,45.0,15.0,14,1140881.0,1929250.0,2020,12/17/2020 03:44:58 PM,41.961947793,-87.757431385,"(41.961947793, -87.757431385)",12
12259977,JE101739,12/01/2020 01:30:00 PM,070XX S MAY ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0,0,733,7.0,6.0,68.0,26,1169866.0,1858208.0,2020,01/06/2021 03:45:52 PM,41.766418904,-87.652935891,"(41.766418904, -87.652935891)",12
12234371,JD446692,12/01/2020 01:30:00 PM,083XX S WENTWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,622,6.0,21.0,44.0,08B,1176438.0,1849760.0,2020,12/17/2020 03:44:58 PM,41.74309141,-87.629100638,"(41.74309141, -87.629100638)",12
12235174,JD447591,12/01/2020 01:37:00 PM,077XX S WOLCOTT AVE,0810,THEFT,OVER $500,RESIDENCE,0,0,611,6.0,17.0,71.0,06,1165033.0,1853336.0,2020,12/17/2020 03:44:58 PM,41.753153000000005,-87.670788205,"(41.753153, -87.670788205)",12
12238955,JD451915,12/01/2020 01:42:00 PM,061XX N MEADE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,0,1611,16.0,39.0,10.0,11,1134574.0,1940651.0,2020,12/17/2020 03:44:58 PM,41.993347152,-87.78034934600001,"(41.993347152, -87.780349346)",12
12234227,JD446448,12/01/2020 01:44:00 AM,051XX W AGATITE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,1,1623,16.0,45.0,15.0,14,1141271.0,1929100.0,2020,02/23/2021 03:45:37 PM,41.961528978,-87.756001217,"(41.961528978, -87.756001217)",12
12234355,JD446643,12/01/2020 01:44:00 PM,023XX N OAK PARK AVE,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),0,0,2512,25.0,36.0,18.0,08A,1130706.0,1914492.0,2020,12/17/2020 03:44:58 PM,41.921631708,-87.795181885,"(41.921631708, -87.795181885)",12
12234498,JD446665,12/01/2020 01:45:00 PM,097XX S YALE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,0,0,511,5.0,21.0,49.0,05,1176332.0,1840418.0,2020,12/17/2020 03:44:58 PM,41.717458125,-87.629768814,"(41.717458125, -87.629768814)",12
12235749,JD447350,12/01/2020 01:50:00 PM,054XX W GALE ST,0820,THEFT,$500 AND UNDER,STREET,0,0,1623,16.0,45.0,11.0,06,1139076.0,1932250.0,2020,12/17/2020 03:44:58 PM,41.970213157,-87.763994411,"(41.970213157, -87.763994411)",12
12234452,JD446730,12/01/2020 01:59:00 PM,035XX N KIMBALL AVE,0860,THEFT,RETAIL THEFT,OTHER (SPECIFY),1,0,1732,17.0,35.0,21.0,06,1153099.0,1923246.0,2020,12/17/2020 03:44:58 PM,41.945238279,-87.712670479,"(41.945238279, -87.712670479)",12
12234137,JD446381,12/01/2020 02:00:00 AM,069XX S ASHLAND AVE,031A,ROBBERY,ARMED - HANDGUN,BANK,0,0,735,7.0,17.0,67.0,03,1166876.0,1858789.0,2020,12/17/2020 03:44:58 PM,41.768077626,-87.66387878799999,"(41.768077626, -87.663878788)",12
12234461,JD446888,12/01/2020 02:00:00 AM,071XX S INGLESIDE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,0,0,324,3.0,5.0,69.0,07,1183795.0,1857924.0,2020,12/17/2020 03:44:58 PM,41.76532588,-87.60189021299999,"(41.76532588, -87.601890213)",12
12234349,JD446623,12/01/2020 02:00:00 AM,0000X N FRANKLIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,0,1,122,1.0,42.0,32.0,08B,1174325.0,1900633.0,2020,12/17/2020 03:44:58 PM,41.882738916,-87.635328699,"(41.882738916, -87.635328699)",12
12234061,JD446289,12/01/2020 02:00:00 AM,062XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,311,3.0,20.0,40.0,08B,1178263.0,1863570.0,2020,12/17/2020 03:44:58 PM,41.780946398000005,-87.62199536899999,"(41.780946398, -87.621995369)",12
12234391,JD446760,12/01/2020 02:00:00 PM,054XX S HYDE PARK BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,0,0,234,2.0,5.0,41.0,11,1188587.0,1869139.0,2020,12/17/2020 03:44:58 PM,41.795987556,-87.58396808100001,"(41.795987556, -87.583968081)",12
12275650,JE119804,12/01/2020 02:00:00 PM,079XX S DOBSON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,0,0,624,6.0,8.0,44.0,11,1184603.0,1852495.0,2020,01/26/2021 03:48:59 PM,41.750409276,-87.59909851299999,"(41.750409276, -87.599098513)",12
12254796,JD470623,12/01/2020 02:00:00 PM,012XX W NORTH SHORE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,0,0,2432,24.0,49.0,1.0,05,1166645.0,1944588.0,2020,12/30/2020 03:48:40 PM,42.003521463,-87.66226614899999,"(42.003521463, -87.662266149)",12
12234563,JD446786,12/01/2020 02:00:00 PM,024XX S HAMLIN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,0,0,1013,10.0,22.0,30.0,03,1151424.0,1887627.0,2020,12/17/2020 03:44:58 PM,41.847529294,-87.719763467,"(41.847529294, -87.719763467)",12
12235472,JD447115,12/01/2020 02:00:00 PM,083XX S MARQUETTE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,423,4.0,7.0,46.0,05,1195617.0,1850105.0,2020,12/17/2020 03:44:58 PM,41.743585923000005,-87.55881773600001,"(41.743585923, -87.558817736)",12
12327792,JE183907,12/01/2020 02:00:00 PM,078XX S EMERALD AVE,0820,THEFT,$500 AND UNDER,APARTMENT,0,0,621,6.0,17.0,71.0,06,,,2020,03/31/2021 04:59:47 PM,,,,12
12295581,JE145105,12/01/2020 02:00:00 PM,005XX S CLARK ST,0890,THEFT,FROM BUILDING,APARTMENT,0,0,123,1.0,4.0,32.0,06,,,2020,02/19/2021 03:48:53 PM,,,,12
12234356,JD446687,12/01/2020 02:00:00 PM,020XX N DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1432,14.0,32.0,22.0,14,1162708.0,1913373.0,2020,12/17/2020 03:44:58 PM,41.917949802,-87.677628988,"(41.917949802, -87.677628988)",12
12234924,JD447341,12/01/2020 02:00:00 PM,046XX S HALSTED ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,GROCERY FOOD STORE,0,0,925,9.0,11.0,61.0,04A,1171750.0,1874054.0,2020,12/17/2020 03:44:58 PM,41.809860998000005,-87.64556572299999,"(41.809860998, -87.645565723)",12
12234490,JD446920,12/01/2020 02:00:00 PM,049XX W NORTH AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,2533,25.0,37.0,25.0,06,1143333.0,1910186.0,2020,12/17/2020 03:44:58 PM,41.909588772,-87.748894125,"(41.909588772, -87.748894125)",12
12239383,JD452436,12/01/2020 02:00:00 PM,099XX S EMERALD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,0,2232,22.0,34.0,73.0,11,1173063.0,1838857.0,2020,12/17/2020 03:44:58 PM,41.713247198000005,-87.641787693,"(41.713247198, -87.641787693)",12
12234800,JD447132,12/01/2020 02:00:00 PM,035XX W 74TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,835,8.0,17.0,66.0,14,1154032.0,1855307.0,2020,12/17/2020 03:44:58 PM,41.758787148,-87.71105076399999,"(41.758787148, -87.711050764)",12
12246744,JD460657,12/01/2020 02:00:00 PM,035XX S MICHIGAN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,0,0,213,2.0,3.0,35.0,11,1177772.0,1881665.0,2020,12/19/2020 03:45:59 PM,41.830611847,-87.623247369,"(41.830611847, -87.623247369)",12
12263045,JE105392,12/01/2020 02:00:00 PM,001XX N LOREL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,1,1523,15.0,28.0,25.0,11,1140689.0,1900580.0,2020,01/09/2021 03:49:08 PM,41.883277783,-87.75884347,"(41.883277783, -87.75884347)",12
12263806,JE106103,12/01/2020 02:00:00 PM,067XX N SACRAMENTO AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,0,0,2412,24.0,50.0,2.0,10,1155138.0,1944493.0,2020,01/10/2021 03:48:54 PM,42.003500461,-87.70460269200001,"(42.003500461, -87.704602692)",12
12235408,JD447185,12/01/2020 02:10:00 PM,015XX N WIELAND ST,0890,THEFT,FROM BUILDING,RESIDENCE - GARAGE,0,0,1821,18.0,27.0,8.0,06,1174149.0,1910666.0,2020,12/17/2020 03:44:58 PM,41.910273938,-87.635675391,"(41.910273938, -87.635675391)",12
12234440,JD446690,12/01/2020 02:11:00 PM,055XX S BISHOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,713,7.0,16.0,67.0,14,1167610.0,1867982.0,2020,12/17/2020 03:44:58 PM,41.793288651,-87.660924836,"(41.793288651, -87.660924836)",12
12234376,JD446694,12/01/2020 02:12:00 PM,001XX S PULASKI RD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,0,0,1122,11.0,28.0,26.0,26,1149746.0,1899192.0,2020,12/17/2020 03:44:58 PM,41.879297767,-87.725621359,"(41.879297767, -87.725621359)",12
12234717,JD447005,12/01/2020 02:13:00 PM,016XX W 87TH ST,041B,BATTERY,AGGRAVATED - OTHER FIREARM,STREET,0,0,614,6.0,21.0,71.0,04B,1167107.0,1847023.0,2020,12/17/2020 03:44:58 PM,41.735785147,-87.663367896,"(41.735785147, -87.663367896)",12
12234497,JD446668,12/01/2020 02:14:00 PM,086XX S HONORE ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,0,0,614,6.0,21.0,71.0,04B,1165523.0,1847345.0,2020,12/17/2020 03:44:58 PM,41.736702454,-87.669161995,"(41.736702454, -87.669161995)",12
12237026,JD449102,12/01/2020 02:15:00 PM,048XX S BISHOP ST,0810,THEFT,OVER $500,APARTMENT,0,0,933,9.0,20.0,61.0,06,,,2020,12/08/2020 03:51:46 PM,,,,12
12234038,JD446272,12/01/2020 02:16:00 AM,068XX S HARPER AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,0,1,332,3.0,5.0,43.0,07,1187571.0,1859651.0,2020,12/17/2020 03:44:58 PM,41.769975972,-87.58799534399999,"(41.769975972, -87.587995344)",12
12234585,JD446705,12/01/2020 02:20:00 PM,030XX W 41ST PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1,921,9.0,15.0,58.0,08B,1156817.0,1876965.0,2020,12/17/2020 03:44:58 PM,41.818164041,-87.70025934700001,"(41.818164041, -87.700259347)",12
12267790,JE110640,12/01/2020 02:22:00 PM,039XX W GRENSHAW ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0,0,1132,11.0,24.0,29.0,26,1150294.0,1894750.0,2020,01/15/2021 03:46:02 PM,41.867097749,-87.723725015,"(41.867097749, -87.723725015)",12
12237752,JD450419,12/01/2020 02:25:00 PM,033XX W 84TH ST,0820,THEFT,$500 AND UNDER,STREET,0,0,834,8.0,18.0,70.0,06,1155632.0,1848698.0,2020,12/17/2020 03:44:58 PM,41.740619064,-87.705363585,"(41.740619064, -87.705363585)",12
12234400,JD446770,12/01/2020 02:29:00 PM,009XX N MONTICELLO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VACANT LOT / LAND,1,0,1112,11.0,27.0,23.0,15,1151874.0,1906107.0,2020,12/17/2020 03:44:58 PM,41.898231624,-87.71762545,"(41.898231624, -87.71762545)",12
12234473,JD446737,12/01/2020 02:30:00 PM,048XX W GRAND AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,0,2533,25.0,37.0,25.0,04A,1143917.0,1911869.0,2020,12/17/2020 03:44:58 PM,41.914196163,-87.74670644700001,"(41.914196163, -87.746706447)",12
12234450,JD446727,12/01/2020 02:30:00 PM,067XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,723,7.0,6.0,68.0,08B,1172495.0,1860223.0,2020,12/17/2020 03:44:58 PM,41.771890833,-87.64324039,"(41.771890833, -87.64324039)",12
12235983,JD448392,12/01/2020 02:30:00 PM,011XX S CENTRAL PARK AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,0,0,1133,11.0,24.0,29.0,11,1152552.0,1894704.0,2020,12/17/2020 03:44:58 PM,41.86692722,-87.71543674799999,"(41.86692722, -87.715436748)",12
12235673,JD446683,12/01/2020 02:30:00 PM,076XX S VINCENNES AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,SIDEWALK,0,0,623,6.0,17.0,69.0,15,1175381.0,1854109.0,2020,12/17/2020 03:44:58 PM,41.755049273,-87.632843785,"(41.755049273, -87.632843785)",12
12237017,JD449090,12/01/2020 02:30:00 PM,0000X N BISHOP ST,0810,THEFT,OVER $500,APARTMENT,0,0,1224,12.0,27.0,28.0,06,1166600.0,1900288.0,2020,12/17/2020 03:44:58 PM,41.88196112,-87.663704876,"(41.88196112, -87.663704876)",12
12234389,JD446734,12/01/2020 02:30:00 PM,026XX S EMERALD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,0,0,914,9.0,11.0,60.0,11,1171739.0,1886839.0,2020,12/17/2020 03:44:58 PM,41.844944467,-87.64523047799999,"(41.844944467, -87.645230478)",12
12234667,JD446684,12/01/2020 02:31:00 PM,018XX N MC VICKER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,2513,25.0,29.0,25.0,14,1135679.0,1911564.0,2020,12/17/2020 03:44:58 PM,41.913509838,-87.776979245,"(41.913509838, -87.776979245)",12
12234020,JD446267,12/01/2020 02:33:00 AM,040XX W JACKSON BLVD,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,1,0,1115,11.0,28.0,26.0,18,1149408.0,1898378.0,2020,12/17/2020 03:44:58 PM,41.87707062,-87.726883569,"(41.87707062, -87.726883569)",12
12236292,JD448194,12/01/2020 02:33:00 PM,064XX N CLAREMONT AVE,0820,THEFT,$500 AND UNDER,APARTMENT,0,0,2412,24.0,50.0,2.0,06,1159480.0,1942663.0,2020,12/17/2020 03:44:58 PM,41.998390273000005,-87.68867927299999,"(41.998390273, -87.688679273)",12
12236003,JD448566,12/01/2020 02:36:00 PM,011XX W 103RD PL,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,0,0,2232,22.0,34.0,73.0,06,1170554.0,1836171.0,2020,12/17/2020 03:44:58 PM,41.705931335,-87.651054456,"(41.705931335, -87.651054456)",12
12234512,JD446774,12/01/2020 02:40:00 PM,050XX W MAYPOLE AVE,0460,BATTERY,SIMPLE,OTHER (SPECIFY),0,0,1532,15.0,28.0,25.0,08B,1142753.0,1900993.0,2020,12/17/2020 03:44:58 PM,41.88437294,-87.751253945,"(41.88437294, -87.751253945)",12
12237014,JD449117,12/01/2020 02:49:00 PM,112XX S LANGLEY AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),1,0,531,5.0,9.0,50.0,11,1182921.0,1830487.0,2020,12/17/2020 03:44:58 PM,41.690055892,-87.60594346200001,"(41.690055892, -87.605943462)",12
12273337,JE117209,12/01/2020 03:00:00 AM,004XX S LARAMIE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,0,0,1522,15.0,29.0,25.0,11,1141799.0,1897403.0,2020,01/21/2021 03:49:12 PM,41.874539231,-87.754846058,"(41.874539231, -87.754846058)",12
12234051,JD446268,12/01/2020 03:00:00 AM,070XX N PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1,2423,24.0,49.0,1.0,08B,1163913.0,1946714.0,2020,12/17/2020 03:44:58 PM,42.009413572,-87.67225666899999,"(42.009413572, -87.672256669)",12
12235104,JD447541,12/01/2020 03:00:00 PM,046XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,215,2.0,3.0,38.0,07,1178377.0,1874403.0,2020,12/17/2020 03:44:58 PM,41.81067058,-87.621248438,"(41.81067058, -87.621248438)",12
12237724,JD450574,12/01/2020 03:00:00 PM,085XX S MANISTEE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,0,423,4.0,7.0,46.0,08A,1195972.0,1848958.0,2020,12/17/2020 03:44:58 PM,41.740429688,-87.55755490600001,"(41.740429688, -87.557554906)",12
12248320,JD462538,12/01/2020 03:00:00 PM,047XX N KENTON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,0,0,1722,17.0,39.0,16.0,06,1144848.0,1931075.0,2020,12/23/2020 03:51:22 PM,41.966881649,-87.74279998700001,"(41.966881649, -87.742799987)",12
12234476,JD446919,12/01/2020 03:00:00 PM,007XX W MADISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,0,0,1232,12.0,27.0,28.0,07,1171219.0,1900261.0,2020,12/17/2020 03:44:58 PM,41.881786879,-87.64674486700001,"(41.881786879, -87.646744867)",12
12234915,JD446761,12/01/2020 03:00:00 PM,046XX N CLIFTON AVE,0560,ASSAULT,SIMPLE,NURSING / RETIREMENT HOME,0,0,1913,19.0,46.0,3.0,08A,1167678.0,1930890.0,2020,12/17/2020 03:44:58 PM,41.965911528,-87.65886264,"(41.965911528, -87.65886264)",12
12235218,JD447719,12/01/2020 03:00:00 PM,005XX S CENTRAL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),0,0,1513,15.0,29.0,25.0,11,1139141.0,1897035.0,2020,12/17/2020 03:44:58 PM,41.873578134,-87.764614167,"(41.873578134, -87.764614167)",12
12296276,JE145994,12/01/2020 03:00:00 PM,072XX S OAKLEY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,0,0,832,8.0,18.0,66.0,26,,,2020,02/20/2021 03:50:23 PM,,,,12
12242661,JD455427,12/01/2020 03:00:00 PM,010XX S WABASH AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,0,123,1.0,4.0,32.0,11,1176935.0,1895893.0,2020,12/17/2020 03:44:58 PM,41.869673429,-87.625888266,"(41.869673429, -87.625888266)",12
12234494,JD446812,12/01/2020 03:00:00 PM,023XX S SAWYER AVE,0460,BATTERY,SIMPLE,RESIDENCE,0,0,1024,10.0,12.0,30.0,08B,1155062.0,1888271.0,2020,12/17/2020 03:44:58 PM,41.849224403,-87.706394616,"(41.849224403, -87.706394616)",12
12234430,JD446845,12/01/2020 03:00:00 PM,080XX S DOBSON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,631,6.0,8.0,44.0,14,1184619.0,1851958.0,2020,12/17/2020 03:44:58 PM,41.748935318,-87.599056676,"(41.748935318, -87.599056676)",12
12241032,JD454292,12/01/2020 03:00:00 PM,018XX W WASHINGTON BLVD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,0,0,1223,12.0,27.0,28.0,11,1164139.0,1900723.0,2020,12/17/2020 03:44:58 PM,41.883207134,-87.672729318,"(41.883207134, -87.672729318)",12
