ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Month
12256415,JD433783,11/01/2020 01:00:00 PM,051XX S WENTWORTH AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,0,225,2.0,3.0,37.0,11,1175826.0,1871120.0,2020,01/06/2021 03:45:52 PM,41.80171934,-87.63070362100001,"(41.80171934, -87.630703621)",11
12208791,JD417281,11/01/2020 01:02:00 AM,054XX W MELROSE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,1,0,1633,16.0,30.0,15.0,15,1139464.0,1921074.0,2020,12/17/2020 03:44:58 PM,41.939538083,-87.762841261,"(41.939538083, -87.762841261)",11
12208789,JD417258,11/01/2020 01:02:00 AM,013XX W HASTINGS ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,CHA PARKING LOT / GROUNDS,1,0,1233,12.0,25.0,28.0,15,1167684.0,1893852.0,2020,12/17/2020 03:44:58 PM,41.864276948,-87.65990987200001,"(41.864276948, -87.659909872)",11
12208747,JD417237,11/01/2020 01:03:00 AM,048XX W WABANSIA AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - YARD (FRONT / BACK),0,1,2533,25.0,37.0,25.0,04B,1143666.0,1910861.0,2020,12/17/2020 03:44:58 PM,41.911434811,-87.747653879,"(41.911434811, -87.747653879)",11
12209326,JD417860,11/01/2020 01:05:00 PM,064XX S WHIPPLE ST,0560,ASSAULT,SIMPLE,APARTMENT,0,1,823,8.0,17.0,66.0,08A,1157161.0,1861685.0,2020,12/17/2020 03:44:58 PM,41.776226663,-87.699410789,"(41.776226663, -87.699410789)",11
12208718,JD417233,11/01/2020 01:08:00 AM,052XX S HARDING AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - GARAGE,0,1,822,8.0,23.0,62.0,06,1150937.0,1869574.0,2020,12/17/2020 03:44:58 PM,41.797998929,-87.72202218,"(41.797998929, -87.72202218)",11
12209696,JD417633,11/01/2020 01:08:00 PM,058XX W DIVISION ST,0460,BATTERY,SIMPLE,STREET,0,0,2531,25.0,29.0,25.0,08B,1137385.0,1907405.0,2020,12/17/2020 03:44:58 PM,41.902066505,-87.770811849,"(41.902066505, -87.770811849)",11
12209170,JD417694,11/01/2020 01:09:00 PM,051XX S CICERO AVE,0460,BATTERY,SIMPLE,DEPARTMENT STORE,0,0,815,8.0,14.0,56.0,08B,1145225.0,1870231.0,2020,12/17/2020 03:44:58 PM,41.799911401,-87.742952841,"(41.799911401, -87.742952841)",11
12209123,JD417653,11/01/2020 01:09:00 PM,024XX S WHIPPLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,1033,10.0,12.0,30.0,08B,1156415.0,1887638.0,2020,12/17/2020 03:44:58 PM,41.847460166,-87.701446026,"(41.847460166, -87.701446026)",11
12208779,JD417268,11/01/2020 01:10:00 AM,039XX W VAN BUREN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,1,0,1132,11.0,28.0,26.0,15,1150096.0,1897732.0,2020,12/17/2020 03:44:58 PM,41.875284555,-87.72437424200001,"(41.875284555, -87.724374242)",11
12208769,JD417255,11/01/2020 01:10:00 AM,069XX S LAFAYETTE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),0,1,731,7.0,6.0,69.0,04A,1177028.0,1859037.0,2020,12/17/2020 03:44:58 PM,41.768535307,-87.626659655,"(41.768535307, -87.626659655)",11
12208829,JD417274,11/01/2020 01:15:00 AM,070XX S DAMEN AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,GAS STATION,0,0,735,7.0,17.0,67.0,03,1164246.0,1857777.0,2020,12/17/2020 03:44:58 PM,41.765356327,-87.673547448,"(41.765356327, -87.673547448)",11
12208759,JD417264,11/01/2020 01:15:00 AM,045XX N SAWYER AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,1724,17.0,33.0,14.0,05,1153902.0,1929885.0,2020,12/17/2020 03:44:58 PM,41.963440148,-87.709541322,"(41.963440148, -87.709541322)",11
12210187,JD418900,11/01/2020 01:15:00 PM,018XX E 93RD ST,0460,BATTERY,SIMPLE,STREET,0,0,413,4.0,8.0,48.0,08B,1189888.0,1843665.0,2020,12/17/2020 03:44:58 PM,41.726053515,-87.580015367,"(41.726053515, -87.580015367)",11
12209173,JD417647,11/01/2020 01:15:00 PM,046XX W DEMING PL,0820,THEFT,$500 AND UNDER,STREET,0,0,2521,25.0,31.0,19.0,06,1145030.0,1916641.0,2020,12/17/2020 03:44:58 PM,41.927270047,-87.74249663299999,"(41.927270047, -87.742496633)",11
12211195,JD419775,11/01/2020 01:15:00 PM,014XX W FARGO AVE,0890,THEFT,FROM BUILDING,APARTMENT,0,0,2422,24.0,49.0,1.0,06,1165333.0,1949540.0,2020,12/17/2020 03:44:58 PM,42.017137953,-87.666951124,"(42.017137953, -87.666951124)",11
12209671,JD417285,11/01/2020 01:16:00 AM,034XX W FRANKLIN BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,1,1121,11.0,27.0,23.0,14,1153459.0,1903123.0,2020,12/17/2020 03:44:58 PM,41.890011876,-87.71188322200001,"(41.890011876, -87.711883222)",11
12208733,JD417250,11/01/2020 01:18:00 AM,079XX S PARNELL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,1,0,621,6.0,17.0,44.0,15,1174006.0,1852356.0,2020,12/17/2020 03:44:58 PM,41.750269435,-87.637934685,"(41.750269435, -87.637934685)",11
12208765,JD417286,11/01/2020 01:19:00 AM,071XX S PARNELL AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,1,0,732,7.0,6.0,68.0,26,1173863.0,1857598.0,2020,12/17/2020 03:44:58 PM,41.764657294,-87.638303509,"(41.764657294, -87.638303509)",11
12208822,JD417228,11/01/2020 01:20:00 AM,084XX S PAXTON AVE,0820,THEFT,$500 AND UNDER,STREET,1,1,412,4.0,7.0,46.0,06,1192310.0,1849543.0,2020,12/17/2020 03:44:58 PM,41.742124785,-87.57095283299999,"(41.742124785, -87.570952833)",11
12208801,JD417273,11/01/2020 01:20:00 AM,049XX N HARLEM AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,0,0,1613,16.0,41.0,10.0,26,1127351.0,1932224.0,2020,12/17/2020 03:44:58 PM,41.970347528000005,-87.807109305,"(41.970347528, -87.807109305)",11
12209787,JD417648,11/01/2020 01:20:00 PM,015XX N DAMEN AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESTAURANT,0,0,1424,14.0,1.0,24.0,04A,1162782.0,1910357.0,2020,12/17/2020 03:44:58 PM,41.909672136,-87.67744184899999,"(41.909672136, -87.677441849)",11
12216339,JD417666,11/01/2020 01:20:00 PM,078XX S ABERDEEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,612,6.0,17.0,71.0,08B,1170342.0,1852900.0,2020,12/17/2020 03:44:58 PM,41.751842721,-87.651345416,"(41.751842721, -87.651345416)",11
12208920,JD417230,11/01/2020 01:21:00 AM,091XX S BURNSIDE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,0,1,633,6.0,9.0,49.0,04B,1179745.0,1844326.0,2020,12/17/2020 03:44:58 PM,41.728104955,-87.617149416,"(41.728104955, -87.617149416)",11
12208917,JD417280,11/01/2020 01:22:00 AM,082XX S INGLESIDE AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,0,0,631,6.0,8.0,44.0,04B,1183999.0,1850549.0,2020,12/17/2020 03:44:58 PM,41.745083371,-87.60137248299999,"(41.745083371, -87.601372483)",11
12208721,JD417283,11/01/2020 01:24:00 AM,014XX N KEYSTONE AVE,2027,NARCOTICS,POSSESS - CRACK,STREET,1,0,2534,25.0,26.0,23.0,18,1149120.0,1909300.0,2020,12/17/2020 03:44:58 PM,41.90704733,-87.72765795,"(41.90704733, -87.72765795)",11
12208774,JD417256,11/01/2020 01:25:00 AM,075XX S STONY ISLAND AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,1,0,411,4.0,8.0,43.0,08B,1188234.0,1855158.0,2020,12/17/2020 03:44:58 PM,41.757630995,-87.58570824899999,"(41.757630995, -87.585708249)",11
12208755,JD417226,11/01/2020 01:25:00 AM,112XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,1,531,5.0,9.0,49.0,14,1178807.0,1830285.0,2020,12/17/2020 03:44:58 PM,41.689595917,-87.62101094399999,"(41.689595917, -87.621010944)",11
12209188,JD417632,11/01/2020 01:25:00 PM,016XX W 80TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,611,6.0,21.0,71.0,14,1166520.0,1851655.0,2020,12/17/2020 03:44:58 PM,41.748508547,-87.665386731,"(41.748508547, -87.665386731)",11
12209199,JD417688,11/01/2020 01:27:00 PM,013XX E 76TH ST,2025,NARCOTICS,POSSESS - HALLUCINOGENS,STREET,1,0,411,4.0,5.0,43.0,18,1186611.0,1854876.0,2020,12/17/2020 03:44:58 PM,41.756895711,-87.59166516,"(41.756895711, -87.59166516)",11
12209158,JD417665,11/01/2020 01:29:00 PM,020XX W JACKSON BLVD,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,0,0,1225,12.0,27.0,28.0,08B,1162659.0,1898621.0,2020,12/17/2020 03:44:58 PM,41.877470199,-87.67822287700001,"(41.877470199, -87.678222877)",11
12210546,JD418600,11/01/2020 01:30:00 AM,045XX S KILPATRICK AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,0,0,815,8.0,22.0,56.0,04B,1145789.0,1874051.0,2020,12/17/2020 03:44:58 PM,41.810383424,-87.74078788,"(41.810383424, -87.74078788)",11
12208739,JD417266,11/01/2020 01:30:00 AM,010XX S PULASKI RD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,0,0,1132,11.0,24.0,29.0,04B,1149865.0,1895421.0,2020,12/17/2020 03:44:58 PM,41.8689474,-87.72528249700001,"(41.8689474, -87.725282497)",11
12210485,JD418614,11/01/2020 01:30:00 AM,065XX S KENWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,321,3.0,20.0,42.0,07,1186194.0,1861893.0,2020,12/17/2020 03:44:58 PM,41.776160851,-87.59297202200001,"(41.776160851, -87.592972022)",11
12209036,JD417561,11/01/2020 01:30:00 AM,077XX W HORTENSE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),0,0,1612,16.0,41.0,10.0,14,1123863.0,1941529.0,2020,12/17/2020 03:44:58 PM,41.995939507,-87.81973002299999,"(41.995939507, -87.819730023)",11
12211210,JD419672,11/01/2020 01:30:00 AM,048XX N MILWAUKEE AVE,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),0,0,1623,16.0,45.0,11.0,06,1139924.0,1931464.0,2020,12/17/2020 03:44:58 PM,41.9680408,-87.760895536,"(41.9680408, -87.760895536)",11
12208785,JD417279,11/01/2020 01:30:00 AM,004XX E LOWER WACKER DR,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,114,1.0,42.0,32.0,06,1179263.0,1902486.0,2020,12/17/2020 03:44:58 PM,41.887711996,-87.617139647,"(41.887711996, -87.617139647)",11
12209350,JD417861,11/01/2020 01:30:00 PM,008XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,0,0,1833,18.0,2.0,8.0,06,1177338.0,1906181.0,2020,12/17/2020 03:44:58 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)",11
12209172,JD417729,11/01/2020 01:30:00 PM,076XX S CICERO AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,833,8.0,18.0,65.0,06,1145727.0,1853720.0,2020,12/17/2020 03:44:58 PM,41.754592961,-87.74152853700001,"(41.754592961, -87.741528537)",11
12209210,JD417789,11/01/2020 01:30:00 PM,008XX E 89TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,1,633,6.0,8.0,44.0,14,1183325.0,1845812.0,2020,12/17/2020 03:44:58 PM,41.732100224,-87.603989196,"(41.732100224, -87.603989196)",11
12219891,JD429060,11/01/2020 01:30:00 PM,011XX W SCHUBERT AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,0,1932,19.0,43.0,7.0,11,1168201.0,1918083.0,2020,12/17/2020 03:44:58 PM,41.930757273000005,-87.65731108799999,"(41.930757273, -87.657311088)",11
12209161,JD417718,11/01/2020 01:30:00 PM,012XX N LARRABEE ST,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,STREET,0,0,1822,18.0,27.0,8.0,03,1172111.0,1908362.0,2020,12/17/2020 03:44:58 PM,41.903996883000005,-87.64323023799999,"(41.903996883, -87.643230238)",11
12209499,JD417936,11/01/2020 01:34:00 AM,014XX W 73RD ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0,0,734,7.0,17.0,67.0,26,1167573.0,1856327.0,2020,12/17/2020 03:44:58 PM,41.761306658,-87.66139445200001,"(41.761306658, -87.661394452)",11
12222616,JD432790,11/01/2020 01:40:00 AM,079XX S STONY ISLAND AVE,0810,THEFT,OVER $500,STREET,0,0,411,4.0,8.0,45.0,06,1188223.0,1852840.0,2020,12/17/2020 03:44:58 PM,41.751270452,-87.585822373,"(41.751270452, -87.585822373)",11
12208802,JD417282,11/01/2020 01:40:00 AM,019XX S SPRINGFIELD AVE,0460,BATTERY,SIMPLE,STREET,0,0,1014,10.0,24.0,29.0,08B,1150706.0,1890198.0,2020,12/17/2020 03:44:58 PM,41.854598482,-87.72233142200001,"(41.854598482, -87.722331422)",11
12208819,JD417243,11/01/2020 01:42:00 AM,107XX S ROCKWELL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,2212,22.0,19.0,75.0,08B,1160998.0,1833284.0,2020,12/17/2020 03:44:58 PM,41.698211336,-87.68612749299999,"(41.698211336, -87.686127493)",11
12208840,JD417284,11/01/2020 01:43:00 AM,053XX S JUSTINE ST,0810,THEFT,OVER $500,APARTMENT,0,0,934,9.0,16.0,61.0,06,1166909.0,1869408.0,2020,12/17/2020 03:44:58 PM,41.797216781,-87.66345459200001,"(41.797216781, -87.663454592)",11
12210387,JD417265,11/01/2020 01:44:00 AM,121XX S JUSTINE ST,0460,BATTERY,SIMPLE,STREET,0,0,524,5.0,34.0,53.0,08B,1168197.0,1824188.0,2020,12/17/2020 03:44:58 PM,41.673098901,-87.660028618,"(41.673098901, -87.660028618)",11
12209461,JD417722,11/01/2020 01:45:00 PM,050XX N ELSTON AVE,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),1,0,1712,17.0,39.0,14.0,08B,1143758.0,1932994.0,2020,03/13/2022 04:46:18 PM,41.972168081,-87.74675950299999,"(41.972168081, -87.746759503)",11
12208923,JD417236,11/01/2020 01:46:00 AM,079XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,GAS STATION,0,1,611,6.0,21.0,71.0,06,1167051.0,1852159.0,2020,12/17/2020 03:44:58 PM,41.749880266,-87.663426578,"(41.749880266, -87.663426578)",11
12208820,JD417289,11/01/2020 01:50:00 AM,112XX S ABERDEEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,2234,22.0,34.0,75.0,08B,1171007.0,1830019.0,2020,12/17/2020 03:44:58 PM,41.689039418,-87.649574448,"(41.689039418, -87.649574448)",11
12208756,JD417246,11/01/2020 01:50:00 AM,121XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,532,5.0,9.0,53.0,14,1178440.0,1824503.0,2020,12/17/2020 03:44:58 PM,41.673737565,-87.622529163,"(41.673737565, -87.622529163)",11
12209146,JD417681,11/01/2020 01:50:00 PM,058XX N BROADWAY,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,0,1,2013,20.0,48.0,77.0,11,1167260.0,1938622.0,2020,12/17/2020 03:44:58 PM,41.987137386,-87.660176135,"(41.987137386, -87.660176135)",11
12209171,JD417717,11/01/2020 01:51:00 PM,029XX S ARCHER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,0,913,9.0,11.0,60.0,08A,1167828.0,1885312.0,2020,12/17/2020 03:44:58 PM,41.840839328,-87.659627219,"(41.840839328, -87.659627219)",11
12209034,JD417293,11/01/2020 01:52:00 AM,005XX N MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,0,1,1834,18.0,42.0,8.0,08B,1177337.0,1904039.0,2020,12/17/2020 03:44:58 PM,41.892017399,-87.62416530600001,"(41.892017399, -87.624165306)",11
12209397,JD417272,11/01/2020 01:52:00 AM,112XX S VERNON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,1,531,5.0,9.0,49.0,14,1181246.0,1830460.0,2020,12/17/2020 03:44:58 PM,41.690020449,-87.612076461,"(41.690020449, -87.612076461)",11
12208716,JD417251,11/01/2020 01:52:00 AM,058XX S TALMAN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,0,0,824,8.0,16.0,63.0,15,1159707.0,1865805.0,2020,12/17/2020 03:44:58 PM,41.787480638000005,-87.689964255,"(41.787480638, -87.689964255)",11
12209434,JD417686,11/01/2020 01:55:00 PM,092XX S CREGIER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,413,4.0,8.0,48.0,14,1189790.0,1844245.0,2020,12/17/2020 03:44:58 PM,41.727647447,-87.580355758,"(41.727647447, -87.580355758)",11
12208957,JD417297,11/01/2020 01:56:00 AM,028XX N WESTERN AVE,0620,BURGLARY,UNLAWFUL ENTRY,DRUG STORE,1,0,1432,14.0,32.0,21.0,05,1159867.0,1918701.0,2020,12/17/2020 03:44:58 PM,41.932629338000005,-87.68791962600001,"(41.932629338, -87.687919626)",11
12208893,JD417377,11/01/2020 01:56:00 AM,031XX N LOWELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,1,0,2523,25.0,31.0,20.0,07,1146777.0,1920424.0,2020,01/01/2021 03:48:40 PM,41.937617731,-87.735980214,"(41.937617731, -87.735980214)",11
12211213,JD419375,11/01/2020 02:00:00 AM,052XX W WARNER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1624,16.0,38.0,15.0,14,1140596.0,1927088.0,2020,12/17/2020 03:44:58 PM,41.956020323,-87.75853254299999,"(41.956020323, -87.758532543)",11
12210455,JD419136,11/01/2020 02:00:00 AM,025XX S MICHIGAN AVE,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",HOSPITAL BUILDING / GROUNDS,0,0,133,1.0,4.0,33.0,04B,1177647.0,1887564.0,2020,12/17/2020 03:44:58 PM,41.846801978,-87.623527134,"(41.846801978, -87.623527134)",11
12208869,JD417348,11/01/2020 02:00:00 AM,012XX S ASHLAND AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,STREET,0,0,1233,12.0,28.0,28.0,20,1165915.0,1894701.0,2020,12/17/2020 03:44:58 PM,41.866644572,-87.66637959100001,"(41.866644572, -87.666379591)",11
12208926,JD417325,11/01/2020 02:00:00 AM,053XX W MONROE ST,0460,BATTERY,SIMPLE,STREET,0,0,1522,15.0,29.0,25.0,08B,1140846.0,1899145.0,2020,12/17/2020 03:44:58 PM,41.879337075,-87.758302255,"(41.879337075, -87.758302255)",11
12210322,JD417913,11/01/2020 02:00:00 AM,044XX N AUSTIN AVE,0460,BATTERY,SIMPLE,SIDEWALK,0,0,1622,16.0,38.0,15.0,08B,1135543.0,1929089.0,2020,12/17/2020 03:44:58 PM,41.961602764,-87.77706111399999,"(41.961602764, -87.777061114)",11
12210166,JD418629,11/01/2020 02:00:00 AM,061XX S EBERHART AVE,0820,THEFT,$500 AND UNDER,STREET,0,0,313,3.0,20.0,42.0,06,1180636.0,1864402.0,2020,12/17/2020 03:44:58 PM,41.783175288,-87.61327001,"(41.783175288, -87.61327001)",11
12212721,JD421607,11/01/2020 02:00:00 AM,078XX S SAGINAW AVE,0890,THEFT,FROM BUILDING,RESIDENCE,0,0,421,4.0,7.0,43.0,06,1195282.0,1853468.0,2020,12/17/2020 03:44:58 PM,41.752822526,-87.559934418,"(41.752822526, -87.559934418)",11
12214596,JD423744,11/01/2020 02:00:00 PM,035XX S EMERALD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,0,915,9.0,11.0,60.0,11,1171882.0,1881364.0,2020,12/17/2020 03:44:58 PM,41.829917442,-87.644866737,"(41.829917442, -87.644866737)",11
12209563,JD418123,11/01/2020 02:00:00 PM,086XX W CATALPA AVE,0820,THEFT,$500 AND UNDER,STREET,0,0,1614,16.0,41.0,76.0,06,1117809.0,1935396.0,2020,12/17/2020 03:44:58 PM,41.979207341,-87.84212984700001,"(41.979207341, -87.842129847)",11
12211154,JD418840,11/01/2020 02:00:00 PM,022XX W MAYPOLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,0,1223,12.0,27.0,28.0,08B,1161304.0,1900968.0,2020,12/17/2020 03:44:58 PM,41.883938847,-87.68313278299999,"(41.883938847, -87.683132783)",11
12270549,JE114004,11/01/2020 02:00:00 PM,048XX W CHICAGO AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,LIBRARY,1,0,1531,15.0,37.0,25.0,11,1143852.0,1904870.0,2020,02/17/2021 03:47:50 PM,41.894991356,-87.747120967,"(41.894991356, -87.747120967)",11
12210575,JD419238,11/01/2020 02:00:00 PM,030XX N HAUSSEN CT,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,SIDEWALK,0,0,2523,25.0,30.0,21.0,26,1150164.0,1920010.0,2020,12/17/2020 03:44:58 PM,41.936416244,-87.72354310200001,"(41.936416244, -87.723543102)",11
12209166,JD417707,11/01/2020 02:00:00 PM,088XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,2223,22.0,21.0,71.0,08B,1173518.0,1846299.0,2020,12/17/2020 03:44:58 PM,41.733659045,-87.639901785,"(41.733659045, -87.639901785)",11
12211917,JD419999,11/01/2020 02:00:00 PM,093XX S ESSEX AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,423,4.0,7.0,48.0,05,1194472.0,1843431.0,2020,12/17/2020 03:44:58 PM,41.725300088,-87.56323181799999,"(41.725300088, -87.563231818)",11
